2020-12-16;00:21:48.208;2183
2020-12-16;00:21:53.706;2179
2020-12-16;00:21:59.205;2172
2020-12-16;00:22:04.704;2169
2020-12-16;00:22:10.204;2166
2020-12-16;00:22:15.703;2164
2020-12-16;00:22:21.202;2161
2020-12-16;00:22:26.701;2158
2020-12-16;00:22:32.200;2155
2020-12-16;00:22:37.700;2151
2020-12-16;00:22:43.200;2147
2020-12-16;00:22:48.699;2139
2020-12-16;00:22:54.197;2136
2020-12-16;00:22:59.696;2127
2020-12-16;00:23:05.196;2123
2020-12-16;00:23:10.695;2119
2020-12-16;00:23:16.194;2115
2020-12-16;00:23:21.693;2112
2020-12-16;00:23:27.192;2109
2020-12-16;00:23:32.692;2105
2020-12-16;00:23:38.192;2102
2020-12-16;00:23:43.691;2096
2020-12-16;00:23:49.190;2092
2020-12-16;00:23:54.688;2089
2020-12-16;00:24:00.187;2080
2020-12-16;00:24:05.687;2065
2020-12-16;00:24:11.186;2058
2020-12-16;00:24:16.685;2055
2020-12-16;00:24:22.184;2051
2020-12-16;00:24:27.684;2042
2020-12-16;00:24:33.183;2028
2020-12-16;00:24:38.683;1990
2020-12-16;00:24:44.182;1984
2020-12-16;00:24:49.681;1980
2020-12-16;00:24:55.179;1976
2020-12-16;00:25:00.680;1972
2020-12-16;00:25:06.178;1968
2020-12-16;00:25:11.677;1964
2020-12-16;00:25:17.176;1961
2020-12-16;00:25:22.675;1957
2020-12-16;00:25:28.175;1952
2020-12-16;00:25:33.675;1949
2020-12-16;00:25:39.174;1946
2020-12-16;00:25:44.673;1942
2020-12-16;00:25:50.172;1939
2020-12-16;00:25:55.672;1937
2020-12-16;00:26:01.174;1934
2020-12-16;00:26:06.669;1931
2020-12-16;00:26:12.168;1927
2020-12-16;00:26:17.667;1923
2020-12-16;00:26:23.167;1916
2020-12-16;00:26:28.666;1908
2020-12-16;00:26:34.166;1904
2020-12-16;00:26:39.665;1901
2020-12-16;00:26:45.164;1898
2020-12-16;00:26:50.664;1895
2020-12-16;00:26:56.163;1891
2020-12-16;00:27:01.662;1887
2020-12-16;00:27:07.160;1883
2020-12-16;00:27:12.660;1880
2020-12-16;00:27:18.159;1869
2020-12-16;00:27:23.658;1852
2020-12-16;00:27:29.157;1823
2020-12-16;00:27:34.657;1779
2020-12-16;00:27:40.156;1764
2020-12-16;00:27:45.656;1760
2020-12-16;00:27:51.155;1758
2020-12-16;00:27:56.654;1756
2020-12-16;00:28:02.153;1754
2020-12-16;00:28:07.651;1752
2020-12-16;00:28:13.151;1747
2020-12-16;00:28:18.650;1745
2020-12-16;00:28:24.149;1743
2020-12-16;00:28:29.649;1741
2020-12-16;00:28:35.148;1739
2020-12-16;00:28:40.647;1737
2020-12-16;00:28:46.147;1735
2020-12-16;00:28:51.646;1732
2020-12-16;00:28:57.145;1730
2020-12-16;00:29:02.643;1726
2020-12-16;00:29:08.144;1724
2020-12-16;00:29:13.642;1723
2020-12-16;00:29:19.141;1721
2020-12-16;00:29:24.640;1718
2020-12-16;00:29:30.140;1716
2020-12-16;00:29:35.639;1714
2020-12-16;00:29:41.139;1712
2020-12-16;00:29:46.638;1709
2020-12-16;00:29:52.137;1708
2020-12-16;00:29:57.636;1703
2020-12-16;00:30:03.134;1700
2020-12-16;00:30:08.635;1698
2020-12-16;00:30:14.133;1695
2020-12-16;00:30:19.632;1694
2020-12-16;00:30:25.131;1692
2020-12-16;00:30:30.631;1690
2020-12-16;00:30:36.131;1688
2020-12-16;00:30:41.630;1686
2020-12-16;00:30:47.129;1684
2020-12-16;00:30:52.628;1680
2020-12-16;00:30:58.128;1678
2020-12-16;00:31:03.627;1676
2020-12-16;00:31:09.125;1674
2020-12-16;00:31:14.624;1672
2020-12-16;00:31:20.123;1670
2020-12-16;00:31:25.623;1668
2020-12-16;00:31:31.123;1666
2020-12-16;00:31:36.622;1664
2020-12-16;00:31:42.121;1660
2020-12-16;00:31:47.620;1657
2020-12-16;00:31:53.119;1656
2020-12-16;00:31:58.619;1654
2020-12-16;00:32:04.117;1653
2020-12-16;00:32:09.616;1651
2020-12-16;00:32:15.115;1650
2020-12-16;00:32:20.614;1648
2020-12-16;00:32:26.114;1646
2020-12-16;00:32:31.614;1643
2020-12-16;00:32:37.113;1640
2020-12-16;00:32:42.612;1638
2020-12-16;00:32:48.111;1636
2020-12-16;00:32:53.609;1634
2020-12-16;00:32:59.109;1632
2020-12-16;00:33:04.608;1630
2020-12-16;00:33:10.107;1629
2020-12-16;00:33:15.607;1628
2020-12-16;00:33:21.105;1626
2020-12-16;00:33:26.606;1624
2020-12-16;00:33:32.105;1620
2020-12-16;00:33:37.604;1618
2020-12-16;00:33:43.103;1616
2020-12-16;00:33:48.603;1614
2020-12-16;00:33:54.101;1613
2020-12-16;00:33:59.600;1612
2020-12-16;00:34:05.099;1611
2020-12-16;00:34:10.598;1610
2020-12-16;00:34:16.098;1608
2020-12-16;00:34:21.598;1606
2020-12-16;00:34:27.097;1605
2020-12-16;00:34:32.596;1603
2020-12-16;00:34:38.095;1602
2020-12-16;00:34:43.593;1601
2020-12-16;00:34:49.093;1600
2020-12-16;00:34:54.592;1598
2020-12-16;00:35:00.091;1597
2020-12-16;00:35:05.590;1596
2020-12-16;00:35:11.089;1594
2020-12-16;00:35:16.589;1592
2020-12-16;00:35:22.089;1591
2020-12-16;00:35:27.588;1590
2020-12-16;00:35:33.087;1589
2020-12-16;00:35:38.585;1588
2020-12-16;00:35:44.084;1586
2020-12-16;00:35:49.584;1585
2020-12-16;00:35:55.083;1585
2020-12-16;00:36:00.582;1584
2020-12-16;00:36:06.082;1582
2020-12-16;00:36:11.580;1579
2020-12-16;00:36:17.080;1579
2020-12-16;00:36:22.580;1580
2020-12-16;00:36:28.079;1579
2020-12-16;00:36:33.578;1578
2020-12-16;00:36:39.078;1578
2020-12-16;00:36:44.576;1577
2020-12-16;00:36:50.075;1576
2020-12-16;00:36:55.574;1575
2020-12-16;00:37:01.073;1574
2020-12-16;00:37:06.573;1573
2020-12-16;00:37:12.072;1573
2020-12-16;00:37:17.572;1572
2020-12-16;00:37:23.071;1571
2020-12-16;00:37:28.570;1570
2020-12-16;00:37:34.068;1568
2020-12-16;00:37:39.568;1567
2020-12-16;00:37:45.067;1565
2020-12-16;00:37:50.566;1563
2020-12-16;00:37:56.065;1562
2020-12-16;00:38:01.564;1561
2020-12-16;00:38:07.064;1562
2020-12-16;00:38:12.563;1562
2020-12-16;00:38:18.063;1562
2020-12-16;00:38:23.562;1562
2020-12-16;00:38:29.060;1561
2020-12-16;00:38:34.559;1561
2020-12-16;00:38:40.059;1561
2020-12-16;00:38:45.558;1561
2020-12-16;00:38:51.057;1560
2020-12-16;00:38:56.560;1559
2020-12-16;00:39:02.055;1559
2020-12-16;00:39:07.555;1558
2020-12-16;00:39:13.054;1557
2020-12-16;00:39:18.554;1556
2020-12-16;00:39:24.052;1556
2020-12-16;00:39:29.553;1556
2020-12-16;00:39:35.051;1555
2020-12-16;00:39:40.550;1556
2020-12-16;00:39:46.049;1556
2020-12-16;00:39:51.548;1557
2020-12-16;00:39:57.048;1557
2020-12-16;00:40:02.547;1558
2020-12-16;00:40:08.046;1558
2020-12-16;00:40:13.546;1557
2020-12-16;00:40:19.045;1556
2020-12-16;00:40:24.543;1557
2020-12-16;00:40:30.043;1557
2020-12-16;00:40:35.542;1558
2020-12-16;00:40:41.041;1557
2020-12-16;00:40:46.540;1557
2020-12-16;00:40:52.039;1557
2020-12-16;00:40:57.539;1557
2020-12-16;00:41:03.038;1557
2020-12-16;00:41:08.537;1557
2020-12-16;00:41:14.037;1556
2020-12-16;00:41:19.535;1555
2020-12-16;00:41:25.034;1555
2020-12-16;00:41:30.534;1555
2020-12-16;00:41:36.033;1556
2020-12-16;00:41:41.532;1555
2020-12-16;00:41:47.031;1554
2020-12-16;00:41:52.531;1554
2020-12-16;00:41:58.030;1554
2020-12-16;00:42:03.529;1553
2020-12-16;00:42:09.028;1552
2020-12-16;00:42:14.528;1551
2020-12-16;00:42:20.027;1549
2020-12-16;00:42:25.527;1548
2020-12-16;00:42:31.025;1548
2020-12-16;00:42:36.524;1547
2020-12-16;00:42:42.023;1546
2020-12-16;00:42:47.522;1546
2020-12-16;00:42:53.022;1545
2020-12-16;00:42:58.521;1545
2020-12-16;00:43:04.020;1544
2020-12-16;00:43:09.520;1544
2020-12-16;00:43:15.019;1543
2020-12-16;00:43:20.517;1543
2020-12-16;00:43:26.018;1543
2020-12-16;00:43:31.516;1544
2020-12-16;00:43:37.015;1543
2020-12-16;00:43:42.515;1542
2020-12-16;00:43:48.013;1542
2020-12-16;00:43:53.513;1541
2020-12-16;00:43:59.012;1541
2020-12-16;00:44:04.511;1540
2020-12-16;00:44:10.011;1539
2020-12-16;00:44:15.511;1538
2020-12-16;00:44:21.010;1538
2020-12-16;00:44:26.508;1538
2020-12-16;00:44:32.007;1537
2020-12-16;00:44:37.506;1536
2020-12-16;00:44:43.006;1535
2020-12-16;00:44:48.505;1534
2020-12-16;00:44:54.004;1534
2020-12-16;00:44:59.503;1534
2020-12-16;00:45:05.002;1534
2020-12-16;00:45:10.502;1534
2020-12-16;00:45:16.002;1534
2020-12-16;00:45:21.501;1534
2020-12-16;00:45:26.999;1533
2020-12-16;00:45:32.498;1532
2020-12-16;00:45:37.997;1532
2020-12-16;00:45:43.497;1531
2020-12-16;00:45:48.996;1532
2020-12-16;00:45:54.495;1533
2020-12-16;00:45:59.994;1534
2020-12-16;00:46:05.494;1534
2020-12-16;00:46:10.994;1534
2020-12-16;00:46:16.493;1532
2020-12-16;00:46:21.991;1531
2020-12-16;00:46:27.490;1531
2020-12-16;00:46:32.989;1532
2020-12-16;00:46:38.489;1531
2020-12-16;00:46:43.988;1531
2020-12-16;00:46:49.487;1529
2020-12-16;00:46:54.986;1528
2020-12-16;00:47:00.485;1526
2020-12-16;00:47:05.986;1527
2020-12-16;00:47:11.485;1527
2020-12-16;00:47:16.984;1527
2020-12-16;00:47:22.482;1526
2020-12-16;00:47:27.981;1526
2020-12-16;00:47:33.481;1526
2020-12-16;00:47:38.980;1525
2020-12-16;00:47:44.479;1525
2020-12-16;00:47:49.978;1524
2020-12-16;00:47:55.478;1524
2020-12-16;00:48:00.977;1523
2020-12-16;00:48:06.477;1522
2020-12-16;00:48:11.976;1522
2020-12-16;00:48:17.474;1521
2020-12-16;00:48:22.973;1520
2020-12-16;00:48:28.473;1518
2020-12-16;00:48:33.972;1516
2020-12-16;00:48:39.471;1515
2020-12-16;00:48:44.970;1514
2020-12-16;00:48:50.469;1514
2020-12-16;00:48:55.969;1514
2020-12-16;00:49:01.469;1513
2020-12-16;00:49:06.968;1512
2020-12-16;00:49:12.467;1511
2020-12-16;00:49:17.965;1510
2020-12-16;00:49:23.464;1510
2020-12-16;00:49:28.964;1510
2020-12-16;00:49:34.463;1509
2020-12-16;00:49:39.962;1508
2020-12-16;00:49:45.461;1506
2020-12-16;00:49:50.961;1504
2020-12-16;00:49:56.460;1504
2020-12-16;00:50:01.960;1503
2020-12-16;00:50:07.459;1503
2020-12-16;00:50:12.958;1503
2020-12-16;00:50:18.456;1501
2020-12-16;00:50:23.956;1501
2020-12-16;00:50:29.455;1501
2020-12-16;00:50:34.954;1501
2020-12-16;00:50:40.453;1501
2020-12-16;00:50:45.952;1501
2020-12-16;00:50:51.452;1499
2020-12-16;00:50:56.951;1498
2020-12-16;00:51:02.451;1498
2020-12-16;00:51:07.950;1498
2020-12-16;00:51:13.450;1497
2020-12-16;00:51:18.949;1497
2020-12-16;00:51:24.447;1496
2020-12-16;00:51:29.946;1495
2020-12-16;00:51:35.445;1494
2020-12-16;00:51:40.945;1493
2020-12-16;00:51:46.444;1492
2020-12-16;00:51:51.943;1491
2020-12-16;00:51:57.443;1490
2020-12-16;00:52:02.942;1489
2020-12-16;00:52:08.441;1485
2020-12-16;00:52:13.941;1483
2020-12-16;00:52:19.440;1483
2020-12-16;00:52:24.947;1482
2020-12-16;00:52:30.437;1481
2020-12-16;00:52:35.937;1480
2020-12-16;00:52:41.436;1480
2020-12-16;00:52:46.935;1480
2020-12-16;00:52:52.434;1480
2020-12-16;00:52:57.934;1477
2020-12-16;00:53:03.433;1477
2020-12-16;00:53:08.933;1477
2020-12-16;00:53:14.432;1476
2020-12-16;00:53:19.931;1475
2020-12-16;00:53:25.430;1475
2020-12-16;00:53:30.929;1474
2020-12-16;00:53:36.428;1474
2020-12-16;00:53:41.927;1473
2020-12-16;00:53:47.426;1473
2020-12-16;00:53:52.925;1473
2020-12-16;00:53:58.425;1473
2020-12-16;00:54:03.924;1472
2020-12-16;00:54:09.424;1471
2020-12-16;00:54:14.923;1469
2020-12-16;00:54:20.422;1468
2020-12-16;00:54:25.921;1467
2020-12-16;00:54:31.421;1465
2020-12-16;00:54:36.920;1463
2020-12-16;00:54:42.418;1461
2020-12-16;00:54:47.917;1460
2020-12-16;00:54:53.417;1459
2020-12-16;00:54:58.916;1458
2020-12-16;00:55:04.416;1457
2020-12-16;00:55:09.915;1455
2020-12-16;00:55:15.414;1454
2020-12-16;00:55:20.913;1453
2020-12-16;00:55:26.412;1452
2020-12-16;00:55:31.912;1452
2020-12-16;00:55:37.415;1450
2020-12-16;00:55:42.909;1449
2020-12-16;00:55:48.408;1448
2020-12-16;00:55:53.908;1448
2020-12-16;00:55:59.408;1448
2020-12-16;00:56:04.907;1447
2020-12-16;00:56:10.406;1446
2020-12-16;00:56:15.905;1445
2020-12-16;00:56:21.404;1444
2020-12-16;00:56:26.904;1444
2020-12-16;00:56:32.403;1442
2020-12-16;00:56:37.901;1440
2020-12-16;00:56:43.400;1440
2020-12-16;00:56:48.899;1439
2020-12-16;00:56:54.400;1438
2020-12-16;00:56:59.899;1437
2020-12-16;00:57:05.398;1437
2020-12-16;00:57:10.897;1436
2020-12-16;00:57:16.397;1435
2020-12-16;00:57:21.896;1434
2020-12-16;00:57:27.395;1433
2020-12-16;00:57:32.893;1433
2020-12-16;00:57:38.392;1433
2020-12-16;00:57:43.892;1433
2020-12-16;00:57:49.392;1434
2020-12-16;00:57:54.891;1434
2020-12-16;00:58:00.390;1432
2020-12-16;00:58:05.889;1431
2020-12-16;00:58:11.388;1430
2020-12-16;00:58:16.888;1429
2020-12-16;00:58:22.387;1428
2020-12-16;00:58:27.886;1428
2020-12-16;00:58:33.384;1427
2020-12-16;00:58:38.885;1427
2020-12-16;00:58:44.383;1427
2020-12-16;00:58:49.883;1427
2020-12-16;00:58:55.382;1425
2020-12-16;00:59:00.881;1424
2020-12-16;00:59:06.388;1423
2020-12-16;00:59:11.880;1420
2020-12-16;00:59:17.379;1420
2020-12-16;00:59:22.878;1421
2020-12-16;00:59:28.377;1421
2020-12-16;00:59:33.875;1421
2020-12-16;00:59:39.375;1421
2020-12-16;00:59:44.874;1421
2020-12-16;00:59:50.374;1421
2020-12-16;00:59:55.873;1421
2020-12-16;01:00:01.372;1419
2020-12-16;01:00:06.871;1418
2020-12-16;01:00:12.371;1418
2020-12-16;01:00:17.870;1417
2020-12-16;01:00:23.369;1416
2020-12-16;01:00:28.868;1414
2020-12-16;01:00:34.368;1413
2020-12-16;01:00:39.866;1412
2020-12-16;01:00:45.367;1410
2020-12-16;01:00:50.865;1409
2020-12-16;01:00:56.364;1408
2020-12-16;01:01:01.863;1408
2020-12-16;01:01:07.363;1407
2020-12-16;01:01:12.862;1406
2020-12-16;01:01:18.361;1405
2020-12-16;01:01:23.860;1405
2020-12-16;01:01:29.360;1405
2020-12-16;01:01:34.859;1404
2020-12-16;01:01:40.357;1404
2020-12-16;01:01:45.893;1403
2020-12-16;01:01:51.356;1402
2020-12-16;01:01:56.856;1401
2020-12-16;01:02:02.355;1401
2020-12-16;01:02:07.854;1400
2020-12-16;01:02:13.353;1399
2020-12-16;01:02:18.852;1398
2020-12-16;01:02:24.351;1398
2020-12-16;01:02:29.851;1398
2020-12-16;01:02:35.350;1397
2020-12-16;01:02:40.848;1397
2020-12-16;01:02:46.348;1395
2020-12-16;01:02:51.849;1394
2020-12-16;01:02:57.347;1393
2020-12-16;01:03:02.846;1392
2020-12-16;01:03:08.345;1391
2020-12-16;01:03:13.844;1390
2020-12-16;01:03:19.344;1390
2020-12-16;01:03:24.843;1390
2020-12-16;01:03:30.342;1390
2020-12-16;01:03:35.840;1389
2020-12-16;01:03:41.340;1389
2020-12-16;01:03:46.839;1388
2020-12-16;01:03:52.339;1388
2020-12-16;01:03:57.838;1387
2020-12-16;01:04:03.337;1387
2020-12-16;01:04:08.836;1386
2020-12-16;01:04:14.336;1386
2020-12-16;01:04:19.835;1386
2020-12-16;01:04:25.334;1385
2020-12-16;01:04:30.832;1382
2020-12-16;01:04:36.331;1381
2020-12-16;01:04:41.831;1380
2020-12-16;01:04:47.332;1380
2020-12-16;01:04:52.831;1379
2020-12-16;01:04:58.329;1379
2020-12-16;01:05:03.828;1378
2020-12-16;01:05:09.328;1377
2020-12-16;01:05:14.827;1376
2020-12-16;01:05:20.326;1374
2020-12-16;01:05:25.825;1372
2020-12-16;01:05:31.324;1371
2020-12-16;01:05:36.824;1370
2020-12-16;01:05:42.324;1369
2020-12-16;01:05:47.823;1368
2020-12-16;01:05:53.321;1367
2020-12-16;01:05:58.820;1367
2020-12-16;01:06:04.320;1366
2020-12-16;01:06:09.819;1365
2020-12-16;01:06:15.318;1365
2020-12-16;01:06:20.817;1365
2020-12-16;01:06:26.316;1366
2020-12-16;01:06:31.816;1365
2020-12-16;01:06:37.316;1365
2020-12-16;01:06:42.815;1363
2020-12-16;01:06:48.313;1362
2020-12-16;01:06:53.812;1362
2020-12-16;01:06:59.311;1361
2020-12-16;01:07:04.811;1360
2020-12-16;01:07:10.310;1357
2020-12-16;01:07:15.809;1356
2020-12-16;01:07:21.308;1355
2020-12-16;01:07:26.808;1355
2020-12-16;01:07:32.307;1355
2020-12-16;01:07:37.807;1355
2020-12-16;01:07:43.306;1355
2020-12-16;01:07:48.805;1355
2020-12-16;01:07:54.303;1355
2020-12-16;01:07:59.803;1355
2020-12-16;01:08:05.302;1353
2020-12-16;01:08:10.801;1352
2020-12-16;01:08:16.300;1352
2020-12-16;01:08:21.800;1352
2020-12-16;01:08:27.299;1351
2020-12-16;01:08:32.798;1350
2020-12-16;01:08:38.298;1350
2020-12-16;01:08:43.797;1350
2020-12-16;01:08:49.297;1350
2020-12-16;01:08:54.796;1348
2020-12-16;01:09:00.294;1347
2020-12-16;01:09:05.793;1346
2020-12-16;01:09:11.293;1346
2020-12-16;01:09:16.792;1346
2020-12-16;01:09:22.291;1345
2020-12-16;01:09:27.790;1345
2020-12-16;01:09:33.290;1345
2020-12-16;01:09:38.789;1344
2020-12-16;01:09:44.289;1343
2020-12-16;01:09:49.788;1342
2020-12-16;01:09:55.287;1342
2020-12-16;01:10:00.789;1342
2020-12-16;01:10:06.286;1342
2020-12-16;01:10:11.784;1341
2020-12-16;01:10:17.283;1342
2020-12-16;01:10:22.782;1342
2020-12-16;01:10:28.286;1342
2020-12-16;01:10:33.781;1342
2020-12-16;01:10:39.281;1343
2020-12-16;01:10:44.780;1343
2020-12-16;01:10:50.279;1343
2020-12-16;01:10:55.778;1343
2020-12-16;01:11:01.277;1344
2020-12-16;01:11:06.777;1344
2020-12-16;01:11:12.275;1344
